summonerName,team,teamId,gameId,games,championName,key,Win,lose,kills,assists,deaths,killsT,assistsT,deathsT,kda,ban,Avg BT,wR,Presence
Ruby,TH,Blue,2769501.0,12,Viktor,112,8.0,4.0,1.0,0.0,3.0,38.0,74.0,26.0,4.3076923076923075,2.0,4.0,0.6666666666666666,26.41509433962264
Nisqy,MAD,Blue,2768108.0,12,Viktor,112,8.0,4.0,7.0,11.0,0.0,38.0,74.0,26.0,4.3076923076923075,2.0,2.0,0.6666666666666666,26.41509433962264
Vetheo,XL,Blue,2775428.0,12,Viktor,112,8.0,4.0,1.0,7.0,0.0,38.0,74.0,26.0,4.3076923076923075,2.0,2.0,0.6666666666666666,26.41509433962264
Caps,G2,Red,2767073.0,12,Viktor,112,8.0,4.0,2.0,7.0,2.0,38.0,74.0,26.0,4.3076923076923075,2.0,,0.6666666666666666,26.41509433962264
Larssen,KOI,Red,2768454.0,12,Viktor,112,8.0,4.0,5.0,3.0,5.0,38.0,74.0,26.0,4.3076923076923075,2.0,2.0,0.6666666666666666,26.41509433962264
nuc,BDS,Red,2768445.0,12,Viktor,112,8.0,4.0,5.0,8.0,2.0,38.0,74.0,26.0,4.3076923076923075,2.0,2.0,0.6666666666666666,26.41509433962264
Finn,AST,Red,2774912.0,12,Sion,14,6.0,6.0,2.0,8.0,1.0,21.0,72.0,48.0,1.9375,2.0,2.0,0.5,26.41509433962264
Evi,TH,Blue,2775833.0,12,Sion,14,6.0,6.0,5.0,10.0,5.0,21.0,72.0,48.0,1.9375,2.0,1.0,0.5,26.41509433962264
Adam,BDS,Red,2774603.0,12,Sion,14,6.0,6.0,1.0,5.0,7.0,21.0,72.0,48.0,1.9375,2.0,3.0,0.5,26.41509433962264
Irrelevant,SK,Red,2777089.0,12,Sion,14,6.0,6.0,1.0,5.0,6.0,21.0,72.0,48.0,1.9375,2.0,4.0,0.5,26.41509433962264
Odoamne,XL,Blue,2773941.0,12,Sion,14,6.0,6.0,0.0,0.0,1.0,21.0,72.0,48.0,1.9375,2.0,2.0,0.5,26.41509433962264
Irrelevant,SK,Blue,2777070.0,12,Sion,14,6.0,6.0,3.0,3.0,4.0,21.0,72.0,48.0,1.9375,2.0,4.0,0.5,26.41509433962264
Irrelevant,SK,Blue,2775898.0,12,Sion,14,6.0,6.0,1.0,2.0,2.0,21.0,72.0,48.0,1.9375,2.0,2.0,0.5,26.41509433962264
Evi,TH,Blue,2774934.0,12,Sion,14,6.0,6.0,0.0,5.0,11.0,21.0,72.0,48.0,1.9375,2.0,2.0,0.5,26.41509433962264
Irrelevant,SK,Blue,2768899.0,12,Sion,14,6.0,6.0,1.0,10.0,1.0,21.0,72.0,48.0,1.9375,2.0,,0.5,26.41509433962264
Irrelevant,SK,Blue,2769446.0,12,Sion,14,6.0,6.0,3.0,10.0,6.0,21.0,72.0,48.0,1.9375,2.0,,0.5,26.41509433962264
Sheo,BDS,Red,2778032.0,10,Elise,60,5.0,5.0,3.0,6.0,3.0,32.0,52.0,32.0,2.625,2.0,1.0,0.5,22.641509433962266
LIDER,AST,Red,2774912.0,7,Annie,1,5.0,2.0,3.0,5.0,5.0,11.0,61.0,21.0,3.4285714285714284,5.0,2.0,0.7142857142857143,22.641509433962266
JeongHoon,AST,Blue,3131863.0,7,Annie,1,5.0,2.0,3.0,14.0,3.0,11.0,61.0,21.0,3.4285714285714284,5.0,6.0,0.7142857142857143,22.641509433962266
Perkz,VIT,Red,2773526.0,7,Annie,1,5.0,2.0,2.0,11.0,0.0,11.0,61.0,21.0,3.4285714285714284,5.0,2.0,0.7142857142857143,22.641509433962266
Markoon,SK,Red,2768513.0,10,Elise,60,5.0,5.0,2.0,7.0,2.0,32.0,52.0,32.0,2.625,2.0,,0.5,22.641509433962266
Sertuss,SK,Blue,2773569.0,7,Annie,1,5.0,2.0,2.0,12.0,2.0,11.0,61.0,21.0,3.4285714285714284,5.0,6.0,0.7142857142857143,22.641509433962266
Hylissang,MAD,Blue,2774623.0,7,Annie,1,5.0,2.0,0.0,6.0,3.0,11.0,61.0,21.0,3.4285714285714284,5.0,6.0,0.7142857142857143,22.641509433962266
Markoon,SK,Blue,2769446.0,10,Elise,60,5.0,5.0,6.0,13.0,3.0,32.0,52.0,32.0,2.625,2.0,,0.5,22.641509433962266
Yike,G2,Blue,2769916.0,10,Elise,60,5.0,5.0,7.0,7.0,1.0,32.0,52.0,32.0,2.625,2.0,1.0,0.5,22.641509433962266
Xerxe,XL,Blue,2769839.0,10,Elise,60,5.0,5.0,2.0,2.0,3.0,32.0,52.0,32.0,2.625,2.0,1.0,0.5,22.641509433962266
Malrang,KOI,Red,2768454.0,10,Elise,60,5.0,5.0,2.0,4.0,4.0,32.0,52.0,32.0,2.625,2.0,,0.5,22.641509433962266
Jankos,TH,Blue,2769501.0,10,Elise,60,5.0,5.0,0.0,2.0,6.0,32.0,52.0,32.0,2.625,2.0,,0.5,22.641509433962266
Jankos,TH,Red,2775460.0,10,Elise,60,5.0,5.0,5.0,2.0,5.0,32.0,52.0,32.0,2.625,2.0,4.0,0.5,22.641509433962266
Labrov,BDS,Blue,2775434.0,7,Annie,1,5.0,2.0,0.0,6.0,5.0,11.0,61.0,21.0,3.4285714285714284,5.0,,0.7142857142857143,22.641509433962266
113,AST,Blue,2773457.0,10,Elise,60,5.0,5.0,2.0,2.0,0.0,32.0,52.0,32.0,2.625,2.0,4.0,0.5,22.641509433962266
Markoon,SK,Blue,2777070.0,10,Elise,60,5.0,5.0,3.0,7.0,5.0,32.0,52.0,32.0,2.625,2.0,1.0,0.5,22.641509433962266
LIMIT,XL,Blue,2775428.0,7,Annie,1,5.0,2.0,1.0,7.0,3.0,11.0,61.0,21.0,3.4285714285714284,5.0,,0.7142857142857143,22.641509433962266
Doss,SK,Blue,2775898.0,11,Thresh,412,5.0,6.0,1.0,5.0,3.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Hylissang,MAD,Red,2769135.0,11,Thresh,412,5.0,6.0,0.0,6.0,1.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Hylissang,MAD,Red,2773449.0,11,Thresh,412,5.0,6.0,0.0,1.0,7.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Ruby,TH,Red,2768101.0,10,Cassiopeia,69,7.0,3.0,10.0,9.0,3.0,40.0,56.0,25.0,3.84,1.0,,0.7,20.754716981132077
Perkz,VIT,Red,2767567.0,10,Cassiopeia,69,7.0,3.0,4.0,9.0,1.0,40.0,56.0,25.0,3.84,1.0,1.0,0.7,20.754716981132077
Ruby,TH,Blue,2777029.0,10,Cassiopeia,69,7.0,3.0,2.0,2.0,1.0,40.0,56.0,25.0,3.84,1.0,2.0,0.7,20.754716981132077
Caps,G2,Blue,2775908.0,10,Cassiopeia,69,7.0,3.0,3.0,11.0,4.0,40.0,56.0,25.0,3.84,1.0,3.0,0.7,20.754716981132077
Caps,G2,Blue,2773618.0,10,Cassiopeia,69,7.0,3.0,7.0,5.0,1.0,40.0,56.0,25.0,3.84,1.0,3.0,0.7,20.754716981132077
nuc,BDS,Blue,2774912.0,10,Cassiopeia,69,7.0,3.0,0.0,9.0,3.0,40.0,56.0,25.0,3.84,1.0,3.0,0.7,20.754716981132077
Nisqy,MAD,Blue,2773955.0,10,Cassiopeia,69,7.0,3.0,4.0,4.0,6.0,40.0,56.0,25.0,3.84,1.0,3.0,0.7,20.754716981132077
Perkz,VIT,Blue,2774885.0,10,Cassiopeia,69,7.0,3.0,2.0,4.0,1.0,40.0,56.0,25.0,3.84,1.0,3.0,0.7,20.754716981132077
Vetheo,XL,Blue,2773526.0,10,Cassiopeia,69,7.0,3.0,0.0,1.0,3.0,40.0,56.0,25.0,3.84,1.0,4.0,0.7,20.754716981132077
Doss,SK,Blue,2774534.0,11,Thresh,412,5.0,6.0,0.0,11.0,4.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Mikyx,G2,Blue,2775460.0,11,Thresh,412,5.0,6.0,1.0,8.0,3.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Mersa,TH,Blue,2774603.0,11,Thresh,412,5.0,6.0,0.0,10.0,3.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Mikyx,G2,Blue,2773618.0,11,Thresh,412,5.0,6.0,0.0,9.0,5.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Hylissang,MAD,Red,2775495.0,11,Thresh,412,5.0,6.0,0.0,5.0,7.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Hylissang,MAD,Red,2768575.0,11,Thresh,412,5.0,6.0,0.0,3.0,3.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Advienne,FNC,Red,2777123.0,11,Thresh,412,5.0,6.0,2.0,9.0,6.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Labrov,BDS,Red,2767120.0,11,Thresh,412,5.0,6.0,1.0,10.0,2.0,5.0,77.0,44.0,1.8636363636363635,0.0,,0.45454545454545453,20.754716981132077
Nisqy,MAD,Red,2768870.0,10,Cassiopeia,69,7.0,3.0,8.0,2.0,2.0,40.0,56.0,25.0,3.84,1.0,1.0,0.7,20.754716981132077
Perkz,VIT,Blue,2768984.0,10,Taliyah,163,5.0,5.0,8.0,15.0,7.0,37.0,66.0,29.0,3.5517241379310347,0.0,,0.5,18.867924528301888
113,AST,Blue,3131863.0,9,Viego,234,4.0,5.0,2.0,12.0,2.0,32.0,57.0,24.0,3.7083333333333335,1.0,1.0,0.4444444444444444,18.867924528301888
Vetheo,XL,Blue,2769531.0,10,Taliyah,163,5.0,5.0,2.0,2.0,4.0,37.0,66.0,29.0,3.5517241379310347,0.0,,0.5,18.867924528301888
Humanoid,FNC,Red,2774934.0,10,Taliyah,163,5.0,5.0,9.0,13.0,1.0,37.0,66.0,29.0,3.5517241379310347,0.0,2.0,0.5,18.867924528301888
Sertuss,SK,Blue,2774534.0,10,Taliyah,163,5.0,5.0,8.0,5.0,0.0,37.0,66.0,29.0,3.5517241379310347,0.0,4.0,0.5,18.867924528301888
Caps,G2,Red,2773874.0,10,Taliyah,163,5.0,5.0,1.0,6.0,3.0,37.0,66.0,29.0,3.5517241379310347,0.0,2.0,0.5,18.867924528301888
Humanoid,FNC,Red,2775428.0,10,Taliyah,163,5.0,5.0,1.0,2.0,3.0,37.0,66.0,29.0,3.5517241379310347,0.0,,0.5,18.867924528301888
Ruby,TH,Blue,2776133.0,10,Taliyah,163,5.0,5.0,3.0,10.0,4.0,37.0,66.0,29.0,3.5517241379310347,0.0,1.0,0.5,18.867924528301888
Mikyx,G2,Red,2767959.0,10,Taliyah,163,5.0,5.0,1.0,1.0,5.0,37.0,66.0,29.0,3.5517241379310347,0.0,,0.5,18.867924528301888
Nisqy,MAD,Blue,2774623.0,10,Taliyah,163,5.0,5.0,2.0,3.0,1.0,37.0,66.0,29.0,3.5517241379310347,0.0,4.0,0.5,18.867924528301888
113,AST,Red,2776067.0,9,Viego,234,4.0,5.0,6.0,6.0,1.0,32.0,57.0,24.0,3.7083333333333335,1.0,1.0,0.4444444444444444,18.867924528301888
Sertuss,SK,Blue,2768966.0,10,Taliyah,163,5.0,5.0,2.0,9.0,1.0,37.0,66.0,29.0,3.5517241379310347,0.0,,0.5,18.867924528301888
Razork,FNC,Blue,2768870.0,9,Viego,234,4.0,5.0,3.0,1.0,5.0,32.0,57.0,24.0,3.7083333333333335,1.0,1.0,0.4444444444444444,18.867924528301888
113,AST,Red,2768430.0,9,Viego,234,4.0,5.0,2.0,6.0,2.0,32.0,57.0,24.0,3.7083333333333335,1.0,4.0,0.4444444444444444,18.867924528301888
113,AST,Blue,2769135.0,9,Viego,234,4.0,5.0,1.0,1.0,3.0,32.0,57.0,24.0,3.7083333333333335,1.0,4.0,0.4444444444444444,18.867924528301888
Comp,KOI,Red,2774623.0,8,Draven,119,6.0,2.0,2.0,3.0,0.0,50.0,32.0,9.0,9.11111111111111,2.0,2.0,0.75,18.867924528301888
Jackspektra,TH,Red,2769839.0,8,Draven,119,6.0,2.0,14.0,1.0,3.0,50.0,32.0,9.0,9.11111111111111,2.0,2.0,0.75,18.867924528301888
Patrik,XL,Blue,2769531.0,8,Draven,119,6.0,2.0,3.0,2.0,4.0,50.0,32.0,9.0,9.11111111111111,2.0,,0.75,18.867924528301888
Exakick,SK,Red,2773941.0,8,Draven,119,6.0,2.0,1.0,3.0,0.0,50.0,32.0,9.0,9.11111111111111,2.0,2.0,0.75,18.867924528301888
Hans,G2,Red,2769501.0,8,Draven,119,6.0,2.0,6.0,4.0,0.0,50.0,32.0,9.0,9.11111111111111,2.0,,0.75,18.867924528301888
Hans,G2,Blue,2775460.0,8,Draven,119,6.0,2.0,9.0,2.0,0.0,50.0,32.0,9.0,9.11111111111111,2.0,5.0,0.75,18.867924528301888
Yike,G2,Red,2777132.0,9,Viego,234,4.0,5.0,1.0,12.0,1.0,32.0,57.0,24.0,3.7083333333333335,1.0,1.0,0.4444444444444444,18.867924528301888
Yike,G2,Red,2769159.0,9,Viego,234,4.0,5.0,8.0,8.0,1.0,32.0,57.0,24.0,3.7083333333333335,1.0,4.0,0.4444444444444444,18.867924528301888
113,AST,Blue,2768101.0,9,Viego,234,4.0,5.0,4.0,8.0,4.0,32.0,57.0,24.0,3.7083333333333335,1.0,4.0,0.4444444444444444,18.867924528301888
Razork,FNC,Blue,2768445.0,9,Viego,234,4.0,5.0,5.0,3.0,5.0,32.0,57.0,24.0,3.7083333333333335,1.0,4.0,0.4444444444444444,18.867924528301888
Hans,G2,Red,2769159.0,8,Draven,119,6.0,2.0,7.0,9.0,1.0,50.0,32.0,9.0,9.11111111111111,2.0,,0.75,18.867924528301888
Hans,G2,Blue,2773618.0,8,Draven,119,6.0,2.0,8.0,8.0,1.0,50.0,32.0,9.0,9.11111111111111,2.0,2.0,0.75,18.867924528301888
Humanoid,FNC,Red,2767108.0,7,Syndra,134,2.0,5.0,5.0,4.0,3.0,16.0,20.0,23.0,1.565217391304348,2.0,2.0,0.2857142857142857,16.9811320754717
Vetheo,XL,Blue,2767073.0,7,Syndra,134,2.0,5.0,3.0,2.0,4.0,16.0,20.0,23.0,1.565217391304348,2.0,,0.2857142857142857,16.9811320754717
Perkz,VIT,Blue,2768430.0,7,Syndra,134,2.0,5.0,5.0,5.0,2.0,16.0,20.0,23.0,1.565217391304348,2.0,2.0,0.2857142857142857,16.9811320754717
Rekkles,FNC,Red,2767214.0,9,Sivir,15,6.0,3.0,5.0,7.0,0.0,31.0,62.0,19.0,4.894736842105263,0.0,5.0,0.6666666666666666,16.9811320754717
Dajor,AST,Blue,2767464.0,7,Syndra,134,2.0,5.0,1.0,2.0,7.0,16.0,20.0,23.0,1.565217391304348,2.0,2.0,0.2857142857142857,16.9811320754717
Sertuss,SK,Red,2768513.0,7,Syndra,134,2.0,5.0,2.0,6.0,1.0,16.0,20.0,23.0,1.565217391304348,2.0,2.0,0.2857142857142857,16.9811320754717
Carzzy,MAD,Blue,2767440.0,9,Sivir,15,6.0,3.0,2.0,9.0,3.0,31.0,62.0,19.0,4.894736842105263,0.0,5.0,0.6666666666666666,16.9811320754717
Vetheo,XL,Blue,2773941.0,7,Syndra,134,2.0,5.0,0.0,0.0,1.0,16.0,20.0,23.0,1.565217391304348,2.0,4.0,0.2857142857142857,16.9811320754717
Dajor,AST,Blue,2769135.0,7,Syndra,134,2.0,5.0,0.0,1.0,5.0,16.0,20.0,23.0,1.565217391304348,2.0,2.0,0.2857142857142857,16.9811320754717
Comp,KOI,Red,2768454.0,9,Sivir,15,6.0,3.0,1.0,8.0,3.0,31.0,62.0,19.0,4.894736842105263,0.0,5.0,0.6666666666666666,16.9811320754717
Neon,VIT,Blue,2768513.0,9,Sivir,15,6.0,3.0,1.0,2.0,1.0,31.0,62.0,19.0,4.894736842105263,0.0,5.0,0.6666666666666666,16.9811320754717
Rekkles,FNC,Red,2778074.0,9,Sivir,15,6.0,3.0,7.0,10.0,2.0,31.0,62.0,19.0,4.894736842105263,0.0,1.0,0.6666666666666666,16.9811320754717
Hans,G2,Red,2777132.0,9,Sivir,15,6.0,3.0,4.0,10.0,2.0,31.0,62.0,19.0,4.894736842105263,0.0,1.0,0.6666666666666666,16.9811320754717
Carzzy,MAD,Blue,2767959.0,9,Sivir,15,6.0,3.0,3.0,7.0,1.0,31.0,62.0,19.0,4.894736842105263,0.0,1.0,0.6666666666666666,16.9811320754717
Kobbe,AST,Red,2767939.0,9,Sivir,15,6.0,3.0,1.0,0.0,3.0,31.0,62.0,19.0,4.894736842105263,0.0,1.0,0.6666666666666666,16.9811320754717
Exakick,SK,Blue,2769446.0,9,Sivir,15,6.0,3.0,7.0,9.0,4.0,31.0,62.0,19.0,4.894736842105263,0.0,5.0,0.6666666666666666,16.9811320754717
Photon,VIT,Red,3131863.0,7,Gwen,887,3.0,4.0,6.0,2.0,3.0,34.0,36.0,23.0,3.0434782608695654,1.0,3.0,0.42857142857142855,15.09433962264151
Photon,VIT,Red,2767567.0,7,Gwen,887,3.0,4.0,8.0,6.0,2.0,34.0,36.0,23.0,3.0434782608695654,1.0,2.0,0.42857142857142855,15.09433962264151
Odoamne,XL,Red,2767440.0,7,Gwen,887,3.0,4.0,1.0,3.0,4.0,34.0,36.0,23.0,3.0434782608695654,1.0,2.0,0.42857142857142855,15.09433962264151
Wunder,FNC,Blue,2769596.0,7,Gwen,887,3.0,4.0,4.0,7.0,5.0,34.0,36.0,23.0,3.0434782608695654,1.0,2.0,0.42857142857142855,15.09433962264151
Evi,TH,Red,2773955.0,7,Gwen,887,3.0,4.0,4.0,11.0,3.0,34.0,36.0,23.0,3.0434782608695654,1.0,3.0,0.42857142857142855,15.09433962264151
Photon,VIT,Red,2768914.0,7,Gwen,887,3.0,4.0,10.0,4.0,2.0,34.0,36.0,23.0,3.0434782608695654,1.0,2.0,0.42857142857142855,15.09433962264151
Evi,TH,Red,2775460.0,7,Gwen,887,3.0,4.0,1.0,3.0,4.0,34.0,36.0,23.0,3.0434782608695654,1.0,4.0,0.42857142857142855,15.09433962264151
Odoamne,XL,Red,2777051.0,6,Malphite,54,4.0,2.0,2.0,7.0,0.0,17.0,45.0,15.0,4.133333333333334,1.0,4.0,0.6666666666666666,13.20754716981132
Jankos,TH,Blue,2774934.0,7,JarvanIV,59,2.0,5.0,3.0,11.0,5.0,12.0,60.0,20.0,3.6,0.0,3.0,0.2857142857142857,13.20754716981132
Crownie,BDS,Blue,2775434.0,7,Aphelios,523,2.0,5.0,3.0,4.0,5.0,20.0,15.0,22.0,1.5909090909090908,0.0,,0.2857142857142857,13.20754716981132
Patrik,XL,Red,2773618.0,7,Aphelios,523,2.0,5.0,6.0,2.0,4.0,20.0,15.0,22.0,1.5909090909090908,0.0,,0.2857142857142857,13.20754716981132
Malrang,KOI,Blue,2768541.0,7,JarvanIV,59,2.0,5.0,0.0,2.0,2.0,12.0,60.0,20.0,3.6,0.0,,0.2857142857142857,13.20754716981132
Yike,G2,Red,2775522.0,7,JarvanIV,59,2.0,5.0,3.0,8.0,3.0,12.0,60.0,20.0,3.6,0.0,5.0,0.2857142857142857,13.20754716981132
Photon,VIT,Blue,2778069.0,6,Malphite,54,4.0,2.0,3.0,4.0,4.0,17.0,45.0,15.0,4.133333333333334,1.0,2.0,0.6666666666666666,13.20754716981132
Yike,G2,Blue,2775460.0,7,JarvanIV,59,2.0,5.0,2.0,13.0,1.0,12.0,60.0,20.0,3.6,0.0,5.0,0.2857142857142857,13.20754716981132
Exakick,SK,Blue,2773569.0,7,Aphelios,523,2.0,5.0,2.0,5.0,1.0,20.0,15.0,22.0,1.5909090909090908,0.0,,0.2857142857142857,13.20754716981132
Neon,VIT,Blue,2767108.0,7,Ezreal,81,4.0,3.0,4.0,7.0,1.0,11.0,35.0,14.0,3.2857142857142856,0.0,1.0,0.5714285714285714,13.20754716981132
Kobbe,AST,Blue,2769830.0,7,Ezreal,81,4.0,3.0,2.0,8.0,7.0,11.0,35.0,14.0,3.2857142857142856,0.0,1.0,0.5714285714285714,13.20754716981132
Comp,KOI,Red,2768583.0,7,Ezreal,81,4.0,3.0,0.0,0.0,2.0,11.0,35.0,14.0,3.2857142857142856,0.0,1.0,0.5714285714285714,13.20754716981132
Comp,KOI,Blue,2768092.0,7,Ezreal,81,4.0,3.0,3.0,4.0,0.0,11.0,35.0,14.0,3.2857142857142856,0.0,,0.5714285714285714,13.20754716981132
Jackspektra,TH,Blue,2774603.0,7,Aphelios,523,2.0,5.0,6.0,3.0,3.0,20.0,15.0,22.0,1.5909090909090908,0.0,,0.2857142857142857,13.20754716981132
Exakick,SK,Blue,2774534.0,7,Aphelios,523,2.0,5.0,2.0,1.0,1.0,20.0,15.0,22.0,1.5909090909090908,0.0,,0.2857142857142857,13.20754716981132
Carzzy,MAD,Red,2775495.0,7,Aphelios,523,2.0,5.0,1.0,0.0,2.0,20.0,15.0,22.0,1.5909090909090908,0.0,,0.2857142857142857,13.20754716981132
Rekkles,FNC,Blue,2768445.0,7,Ezreal,81,4.0,3.0,0.0,6.0,1.0,11.0,35.0,14.0,3.2857142857142856,0.0,1.0,0.5714285714285714,13.20754716981132
Carzzy,MAD,Red,2773449.0,7,Aphelios,523,2.0,5.0,0.0,0.0,6.0,20.0,15.0,22.0,1.5909090909090908,0.0,,0.2857142857142857,13.20754716981132
JeongHoon,AST,Blue,2769830.0,6,Karma,43,4.0,2.0,0.0,12.0,8.0,4.0,57.0,14.0,4.357142857142857,1.0,4.0,0.6666666666666666,13.20754716981132
Targamas,XL,Red,2769191.0,6,Karma,43,4.0,2.0,2.0,6.0,2.0,4.0,57.0,14.0,4.357142857142857,1.0,4.0,0.6666666666666666,13.20754716981132
Doss,SK,Blue,2767120.0,6,Karma,43,4.0,2.0,0.0,5.0,1.0,4.0,57.0,14.0,4.357142857142857,1.0,1.0,0.6666666666666666,13.20754716981132
BrokenBlade,G2,Red,2767959.0,6,Karma,43,4.0,2.0,0.0,1.0,1.0,4.0,57.0,14.0,4.357142857142857,1.0,2.0,0.6666666666666666,13.20754716981132
BrokenBlade,G2,Blue,2768209.0,6,Karma,43,4.0,2.0,1.0,15.0,1.0,4.0,57.0,14.0,4.357142857142857,1.0,4.0,0.6666666666666666,13.20754716981132
Mersa,TH,Red,2768101.0,6,Karma,43,4.0,2.0,1.0,18.0,1.0,4.0,57.0,14.0,4.357142857142857,1.0,3.0,0.6666666666666666,13.20754716981132
Targamas,XL,Blue,2769839.0,6,Braum,201,4.0,2.0,0.0,7.0,3.0,6.0,70.0,13.0,5.846153846153846,1.0,4.0,0.6666666666666666,13.20754716981132
Mersa,TH,Red,2769596.0,6,Braum,201,4.0,2.0,1.0,16.0,2.0,6.0,70.0,13.0,5.846153846153846,1.0,4.0,0.6666666666666666,13.20754716981132
Kaiser,VIT,Red,2778117.0,6,Braum,201,4.0,2.0,0.0,12.0,0.0,6.0,70.0,13.0,5.846153846153846,1.0,1.0,0.6666666666666666,13.20754716981132
Kaiser,VIT,Blue,2767145.0,6,Braum,201,4.0,2.0,1.0,18.0,2.0,6.0,70.0,13.0,5.846153846153846,1.0,4.0,0.6666666666666666,13.20754716981132
Doss,SK,Red,2778102.0,6,Braum,201,4.0,2.0,1.0,4.0,6.0,6.0,70.0,13.0,5.846153846153846,1.0,1.0,0.6666666666666666,13.20754716981132
Kobbe,AST,Blue,2769135.0,7,Ezreal,81,4.0,3.0,1.0,1.0,2.0,11.0,35.0,14.0,3.2857142857142856,0.0,1.0,0.5714285714285714,13.20754716981132
Neon,VIT,Red,2769231.0,7,Ezreal,81,4.0,3.0,1.0,9.0,1.0,11.0,35.0,14.0,3.2857142857142856,0.0,1.0,0.5714285714285714,13.20754716981132
Advienne,FNC,Blue,2776059.0,6,Braum,201,4.0,2.0,3.0,13.0,0.0,6.0,70.0,13.0,5.846153846153846,1.0,4.0,0.6666666666666666,13.20754716981132
JeongHoon,AST,Blue,2775522.0,7,Leona,89,4.0,3.0,3.0,14.0,4.0,7.0,77.0,18.0,4.666666666666667,0.0,,0.5714285714285714,13.20754716981132
Yike,G2,Blue,2773618.0,7,JarvanIV,59,2.0,5.0,2.0,18.0,3.0,12.0,60.0,20.0,3.6,0.0,5.0,0.2857142857142857,13.20754716981132
Caps,G2,Red,2775522.0,6,Malphite,54,4.0,2.0,3.0,9.0,4.0,17.0,45.0,15.0,4.133333333333334,1.0,,0.6666666666666666,13.20754716981132
Caps,G2,Blue,2775460.0,6,Malphite,54,4.0,2.0,3.0,10.0,3.0,17.0,45.0,15.0,4.133333333333334,1.0,,0.6666666666666666,13.20754716981132
Adam,BDS,Red,2778032.0,6,Malphite,54,4.0,2.0,1.0,7.0,2.0,17.0,45.0,15.0,4.133333333333334,1.0,4.0,0.6666666666666666,13.20754716981132
Adam,BDS,Red,2777097.0,6,Malphite,54,4.0,2.0,5.0,8.0,2.0,17.0,45.0,15.0,4.133333333333334,1.0,2.0,0.6666666666666666,13.20754716981132
Kaiser,VIT,Blue,2767108.0,7,Leona,89,4.0,3.0,0.0,10.0,1.0,7.0,77.0,18.0,4.666666666666667,0.0,,0.5714285714285714,13.20754716981132
Mersa,TH,Red,2773955.0,7,Leona,89,4.0,3.0,1.0,19.0,4.0,7.0,77.0,18.0,4.666666666666667,0.0,,0.5714285714285714,13.20754716981132
Mikyx,G2,Blue,2769916.0,7,Leona,89,4.0,3.0,1.0,12.0,1.0,7.0,77.0,18.0,4.666666666666667,0.0,,0.5714285714285714,13.20754716981132
rhuckz,FNC,Red,2768966.0,7,Leona,89,4.0,3.0,0.0,4.0,2.0,7.0,77.0,18.0,4.666666666666667,0.0,,0.5714285714285714,13.20754716981132
rhuckz,FNC,Blue,2769596.0,7,Leona,89,4.0,3.0,1.0,11.0,3.0,7.0,77.0,18.0,4.666666666666667,0.0,,0.5714285714285714,13.20754716981132
JeongHoon,AST,Red,2774912.0,7,Leona,89,4.0,3.0,1.0,7.0,3.0,7.0,77.0,18.0,4.666666666666667,0.0,,0.5714285714285714,13.20754716981132
Sheo,BDS,Blue,2775434.0,7,JarvanIV,59,2.0,5.0,2.0,4.0,2.0,12.0,60.0,20.0,3.6,0.0,5.0,0.2857142857142857,13.20754716981132
113,AST,Blue,2767464.0,7,JarvanIV,59,2.0,5.0,0.0,4.0,4.0,12.0,60.0,20.0,3.6,0.0,,0.2857142857142857,13.20754716981132
Crownie,BDS,Blue,2774912.0,6,Jinx,222,4.0,2.0,5.0,5.0,3.0,29.0,42.0,14.0,5.071428571428571,0.0,,0.6666666666666666,11.320754716981133
Crownie,BDS,Red,2768092.0,6,Jhin,202,2.0,4.0,3.0,5.0,0.0,14.0,36.0,7.0,7.142857142857143,0.0,,0.3333333333333333,11.320754716981133
Crownie,BDS,Blue,2768575.0,6,Jhin,202,2.0,4.0,1.0,11.0,1.0,14.0,36.0,7.0,7.142857142857143,0.0,,0.3333333333333333,11.320754716981133
Targamas,XL,Blue,2767073.0,6,Jhin,202,2.0,4.0,2.0,5.0,2.0,14.0,36.0,7.0,7.142857142857143,0.0,,0.3333333333333333,11.320754716981133
Rekkles,FNC,Red,2777123.0,6,Jinx,222,4.0,2.0,2.0,9.0,4.0,29.0,42.0,14.0,5.071428571428571,0.0,,0.6666666666666666,11.320754716981133
Comp,KOI,Blue,2773874.0,6,Kaisa,145,3.0,3.0,7.0,5.0,0.0,30.0,28.0,16.0,3.625,0.0,,0.5,11.320754716981133
